Year,Age of Car,Brand,Model,Car Name,Kilometer,Fuel,Price,Transmission,Location,Engine
2010,14,Toyota,Innova,Innova 2.0 G MT,115000,Bensin,150000000,Automatic,Bandar Lampung,1998
2010,14,Toyota,Innova,Innova 2.0 J MT,120000,Bensin,150000000,Automatic,Kubu Raya,1998
2014,10,Toyota,Innova,Innova 2.0 G MT,135000,Bensin,150000000,Automatic,Tuban,1998
2006,18,Toyota,Innova,Innova 2.5 G MT DIESEL,240000,Diesel,150000000,Manual,Pekanbaru,1998
2008,16,Toyota,Innova,Innova 2.5 G AT DIESEL,20000,Diesel,150000000,Automatic,Jakarta Barat,1998
2019,5,Toyota,Innova,Innova REBORN 2.4 Q AT DIESEL VENTURER,21310,Diesel,150000000,Automatic,Banjar,1998
2020,4,Toyota,Innova,Innova REBORN 2.4 V AT DIESEL LUX,33000,Diesel,150000000,Automatic,Bandung,1998
2018,6,Toyota,Innova,Innova REBORN 2.4 G MT DIESEL TRD,44000,Diesel,150000000,Manual,Magelang,1998
2020,4,Toyota,Innova,Innova REBORN 2.4 V AT DIESEL LUX,63000,Diesel,150000000,Manual,Semarang,1998
2018,6,Toyota,Innova,Innova 2.0 G MT,45000,Bensin,150000000,Manual,Jambi,1998
2019,5,Toyota,Innova,Innova 2.0 G MT,30000,Bensin,150000000,Manual,Banjarmasin,1998
2019,5,Toyota,Innova,Innova 2.0 V AT,30000,Bensin,150000000,Automatic,Banjarmasin,1998
2019,5,Toyota,Innova,Innova 2.0 V MT,2290,Bensin,150000000,Manual,Jember,1998
2012,12,Honda,Jazz,Jazz  1.5L RS MT,98000,Bensin,150000000,CVT,Bandung,1497
2011,13,Honda,Jazz,Jazz  1.5L RS AT,90000,Bensin,150000000,CVT,Surabaya,1497
2011,13,Honda,Jazz,Jazz  1.5L RS MT,70000,Bensin,150000000,Automatic,Kulon Progo,1497
2020,4,Honda,Jazz,JazzS CVT,24273,Bensin,150000000,CVT,Lombok Timur,1497
2012,12,Honda,Jazz,JazzS MT,5000,Bensin,150000000,Manual,Manado,1497
2020,4,Honda,Jazz,JazzS CVT,25000,Bensin,150000000,Automatic,Majalengka,1497
2012,12,Honda,Jazz,JazzTEC 1.5L AT,128000,Bensin,150000000,CVT,Jakarta Timur,1497
2010,14,Honda,Jazz,JazzS CVT,70000,Bensin,150000000,CVT,Bandung,1497
2013,11,Honda,Jazz,JazzS MT,178230,Bensin,150000000,Manual,Pekanbaru,1497
2013,11,Honda,Jazz,Jazz  1.5L RS AT,100000,Bensin,150000000,Manual,Klaten,1497
2012,12,Honda,Jazz,Jazz  1.5L RS AT,92000,Bensin,150000000,Automatic,Jakarta Timur,1497
2014,10,Honda,Jazz,JazzVT,98230,Bensin,150000000,Automatic,Sukabumi,1497
2013,11,Honda,Jazz,Jazz  1.5 GE8 AT,125421,Bensin,150000000,Automatic,Kendari,1497
2013,11,Honda,Jazz,Jazz  1.5L RS AT,98367,Bensin,150000000,CVT,Tangerang,1497
2013,11,Honda,Jazz,JazzS CVT,83000,Bensin,150000000,Automatic,Jakarta Timur,1497
2020,4,Honda,Jazz,Jazz  GK5 1.5 RS CVT,1234,Bensin,150000000,Manual,Semarang,1497
2015,9,Honda,Jazz,Jazz  RS CVT AT,45757,Bensin,150000000,Automatic,Medan,1497
2022,2,Honda,Jazz,Jazz  S MT,19000,Bensin,150000000,Automatic,Bandung,1497
2010,14,Honda,CR-V,CR-V  2.4 I-VTEC AT,145000,Bensin,150000000,Automatic,Surabaya,2354
2018,6,Honda,CR-V,CR-V 2.0L RS eHEV,38291,Bensin,150000000,Automatic,Batam,1993
2017,7,Honda,CR-V,CR-V 2.0L RS eHEV,27534,Bensin,150000000,Automatic,Medan,1993
2016,8,Honda,CR-V,CR-V 1.5L Turbo,47239,Bensin,150000000,Automatic,Samarinda,1498
2016,8,Honda,CR-V,CR-V 1.5L Turbo,53288,Bensin,150000000,Automatic,Balikpapan,1498
2019,5,Honda,CR-V,CR-V 1.5L Turbo,30000,Bensin,150000000,Automatic,Padang,1498
2017,7,Honda,CR-V,CR-V 1.5L Turbo,55000,Bensin,150000000,Automatic,Jambi,1498
2018,6,Honda,CR-V,CR-V  1.5L Turbo Prestige,90000,Bensin,150000000,Automatic,Pontianak,1498
2017,7,Honda,CR-V,CR-V  1.5 TURBO PRESTIGE,32756,Bensin,150000000,Automatic,Banda Aceh,1498
2012,12,Honda,CR-V,CR-V  2.4L AT,203687,Bensin,150000000,Automatic,Pekanbaru,1498
2010,14,Honda,CR-V,CR-V  2.0L 4X2 AT,100000,Bensin,150000000,Manual,Ponorogo,1498
2009,15,Honda,CR-V,CR-V  2.0 MT,103000,Bensin,150000000,Automatic,Indragiri Hulu,1498
2011,13,Honda,CR-V,CR-V  2.4L AT,105000,Bensin,150000000,Automatic,Surakarta,1498
2011,13,Honda,CR-V,CR-V  2.0L AT,123456,Bensin,150000000,Automatic,Palu,1498
2011,13,Honda,CR-V,CR-V  RE1 2WD 2.0L AT CKD,1000,Bensin,150000000,Automatic,Sukabumi,1498
2020,4,Honda,HRV,HRV 1.5L SE CVT,28450,Bensin,150000000,CVT,Batam,1498
2019,5,Honda,HRV,HRV 1.5L E CVT,10845,Bensin,150000000,CVT,Banda Aceh,1498
2021,3,Honda,HRV,HRV 1.5L SE CVT,20130,Bensin,150000000,CVT,Balikpapan,1498
2021,3,Honda,HRV,HRV 1.5L S CVT,23411,Bensin,150000000,CVT,Jembrana,1498
2021,3,Honda,HRV,HRV 1.5L S CVT,23411,Bensin,150000000,CVT,Banyu Asin,1498
2021,3,Honda,HRV,HRV 1.5L SE CVT,6850,Bensin,150000000,CVT,Serang,1498
2015,9,Honda,HRV,HRV 1.5L S CVT,32155,Bensin,150000000,CVT,Aceh Utara,1498
2017,7,Honda,HRV,HRV 1.5L SE CVT,42000,Bensin,150000000,CVT,Medan,1498
2020,4,Honda,HRV,HRV 1.5L E CVT,32150,Bensin,150000000,CVT,Semarang,1498
2018,6,Honda,HRV,HRV 1.5L SE CVT,45700,Bensin,150000000,CVT,Medan,1498
2022,2,Honda,HRV,HRV 1.5L Turbo RS,19754,Bensin,150000000,CVT,Jakarta Barat,1498
2017,7,Honda,HRV,HRV 1.5L E CVT,380000,Bensin,150000000,CVT,Sumedang,1498
2018,6,Honda,HRV,HRV 1.5L SE CVT,46000,Bensin,150000000,CVT,Yogyakarta,1498
2017,7,Honda,Mobilio,Mobilio E CVT,61000,Bensin,150000000,CVT,Tangerang Selatan,1496
2017,7,Honda,Mobilio,Mobilio  E  MT,80895,Bensin,150000000,CVT,Bekasi,1496
2018,6,Honda,Mobilio,Mobilio E CVT,42000,Bensin,150000000,CVT,Jakarta Utara,1496
2016,8,Honda,Mobilio,Mobilio E MT,40000,Bensin,150000000,Manual,Palembang,1496
2019,5,Honda,Mobilio,Mobilio E MT,70000,Bensin,150000000,Manual,Bandar Lampung,1496
2019,5,Honda,Mobilio,Mobilio E MT,70000,Bensin,150000000,CVT,Bandar Lampung,1496
2015,9,Honda,Mobilio,Mobilio E CVT,33526,Bensin,150000000,CVT,Tangerang,1496
2017,7,Honda,Mobilio,Mobilio E MT,500,Bensin,150000000,Manual,Batang,1496
2016,8,Honda,Mobilio,Mobilio E CVT,70000,Bensin,150000000,Manual,Karawang,1496
2015,9,Honda,Mobilio,Mobilio E MT,30000,Bensin,150000000,CVT,Kotawaringin Timur,1496
2014,10,Honda,Mobilio,Mobilio RS CVT,60000,Bensin,150000000,CVT,Denpasar,1496
2017,7,Honda,Mobilio,Mobilio  E  CVT,107000,Bensin,150000000,Manual,Bandung,1496
2018,6,Honda,Mobilio,Mobilio S MT,75000,Bensin,150000000,Manual,Madiun,1496
2016,8,Honda,Mobilio,Mobilio E 1.5L MT,145000,Bensin,150000000,Automatic,Pekanbaru,1496
2017,7,Honda,Mobilio,Mobilio RS 1.5L AT,68000,Bensin,150000000,Manual,Jakarta Utara,1496
2016,8,Honda,Mobilio,Mobilio E 1.5L MT,42774,Bensin,150000000,Manual,Palembang,1496
2019,5,Honda,Mobilio,Mobilio S 1.5L MT,40000,Bensin,150000000,Automatic,Magelang,1496
2014,10,Honda,Mobilio,Mobilio RS 1.5L MT,49000,Bensin,150000000,Manual,Tangerang Selatan,1496
2015,9,Honda,Mobilio,Mobilio RS 1.5L MT,57000,Bensin,150000000,Automatic,Depok,1496
2014,10,Honda,Mobilio,Mobilio  RS AT,71000,Bensin,150000000,Automatic,Karawang,1496
2015,9,Honda,Mobilio,Mobilio RS 1.5L AT,80000,Bensin,150000000,Manual,Depok,1496
2014,10,Honda,Mobilio,Mobilio  1.5 E M CVT CKD,100000,Bensin,150000000,Automatic,Madiun,1496
2016,8,Honda,Mobilio,Mobilio  RS AT,68000,Bensin,150000000,Automatic,Karawang,1496
2018,6,Daihatsu,Xenia,Xenia 1.3 R CVT,70000,Bensin,150000000,Manual,Surabaya,1329
2018,6,Daihatsu,Xenia,Xenia 1.3 R MT,63000,Bensin,150000000,Manual,Pekanbaru,1329
2019,5,Daihatsu,Xenia,Xenia 1.3 X MT,98000,Bensin,150000000,Manual,Jakarta Selatan,1329
2018,6,Daihatsu,Xenia,Xenia 1.3 X MT,20000,Bensin,150000000,Manual,Situbondo,1329
2018,6,Daihatsu,Xenia,Xenia 1.3 X CVT,60145,Bensin,150000000,Manual,Surabaya,1329
2016,8,Daihatsu,Xenia,Xenia 1.3 R MT,115000,Bensin,150000000,Manual,Jakarta Timur,1329
2018,6,Daihatsu,Xenia,Xenia 1.5 R MT,125000,Bensin,150000000,Manual,Indragiri Hulu,1498
2015,9,Daihatsu,Xenia,Xenia  1.3 X MT,80000,Bensin,150000000,Manual,Bengkalis,1329
2014,10,Daihatsu,Xenia,Xenia  1.3 R MT,80200,Bensin,150000000,Manual,Surakarta,1329
2015,9,Daihatsu,Xenia,Xenia  1.3 R MT SPORTY,150000,Bensin,150000000,Manual,Tangerang,1329
2018,6,Daihatsu,Xenia,Xenia  1.3 X AT,86000,Bensin,150000000,Manual,Bandung,1329
2013,11,Daihatsu,Xenia,Xenia  1.3 X MT,50000,Bensin,150000000,Automatic,Klaten,1329
2022,2,Toyota,Agya,Agya.2L GR Sport AT,23366,Bensin,150000000,Automatic,Jakarta Timur,1197
2022,2,Toyota,Agya,Agya.2L GR Sport CVT,50000,Bensin,150000000,CVT,Yogyakarta,1198
2022,2,Toyota,Agya,Agya.2L GR Sport MT,24000,Bensin,150000000,Manual,Indragiri Hulu,1198
2021,3,Toyota,Agya,Agya.2L GR Sport CVT,11000,Bensin,150000000,Manual,Bogor,1198
2022,2,Toyota,Agya,Agya.2L GR Sport MT,4000,Bensin,150000000,Manual,Payakumbuh,1198
2020,4,Toyota,Agya,Agya.2L G AT TRD,42000,Bensin,150000000,Automatic,Bogor,1197
2021,3,Toyota,Agya,Agya.2L G AT TRD,18000,Bensin,150000000,Automatic,Tangerang,1197
2019,5,Toyota,Agya,Agya.2L G AT TRD,20000,Bensin,150000000,Manual,Tegal,1197
2021,3,Toyota,Agya,Agya TRD 1.0L MT,20000,Bensin,150000000,Manual,Makassar,1197
2019,5,Toyota,Agya,Agya.2L G AT TRD,10000,Bensin,150000000,Manual,Tegal,1197
2013,11,Toyota,Rush,Rush  S  MT,123456,Bensin,150000000,Automatic,Sleman,1395
2013,11,Toyota,Rush,Rush  S  MT,100000,Bensin,150000000,Automatic,Pekanbaru,1395
2022,2,Toyota,Rush,Rush.5 S MT GR Sport,9210,Bensin,150000000,Automatic,Bontang,1496
2016,8,Toyota,Rush,Rush MT,255880,Bensin,150000000,Manual,Indragiri Hulu,1496
2017,7,Toyota,Rush,Rush MT,109004,Bensin,150000000,Automatic,Indragiri Hulu,1496
2014,10,Toyota,Rush,Rush  TRD Sportivo AT,100000,Bensin,150000000,Automatic,Semarang,1986
2014,10,Toyota,Rush,Rush  1.5 S AT TRD SPORTIVO LUX,93000,Bensin,150000000,Manual,Sidoarjo,1496
2014,10,Toyota,Rush,Rush TRD SPORTIVO 1.5L AT,100000,Bensin,150000000,Manual,Batam,1496
2013,11,Toyota,Rush,Rush  1.5 S MT TRD ULTIMO LUX,100000,Bensin,150000000,Manual,Klaten,1496
2011,13,Toyota,Rush,Rush  1.5 G AT LUX,100000,Diesel,150000000,Automatic,Klaten,1496
2013,11,Toyota,Rush,Rush TRD SPORTIVO 1.5L AT,110000,Bensin,150000000,Manual,Bekasi,1496
2014,10,Toyota,Rush,Rush TRD SPORTIVO 1.5L AT,141674,Bensin,150000000,Automatic,Semarang,1496
2014,10,Toyota,Rush,Rush  1.5 S MT TRD ULTIMO LUX,56780,Bensin,150000000,Automatic,Purwakarta,1496
2020,4,Toyota,Rush,Rush TRD SPORTIVO 1.5L MT,34258,Bensin,150000000,Manual,Pati,1496
2015,9,Daihatsu,Terios,Terios  TX MT,80000,Bensin,150000000,Automatic,Tangerang,1495
2017,7,Daihatsu,Terios,Terios X MT,180000,Bensin,150000000,Automatic,Indragiri Hulu,1496
2012,12,Daihatsu,Terios,Terios X MT,10000,Bensin,150000000,Automatic,Jakarta Pusat,1496
2015,9,Daihatsu,Terios,Terios R MT,85000,Bensin,150000000,Automatic,Serang,1496
2017,7,Daihatsu,Terios,Terios R MT Deluxe,38000,Bensin,150000000,Automatic,Bekasi,1496
2016,8,Daihatsu,Terios,Terios TX ADVENTURE 1.5L MT,43000,Bensin,150000000,Manual,Surabaya,1496
2020,4,Daihatsu,Terios,Terios X MT EXTRA,28655,Diesel,150000000,Manual,Aceh Utara,1496
2014,10,Daihatsu,Terios,Terios TX ADVENTURE 1.5L MT,98804,Bensin,150000000,Manual,Bogor,1496
2015,9,Daihatsu,Terios,Terios 1.5L TX AT ADVENTURE,124000,Bensin,150000000,Manual,Jakarta Timur,1496
2010,14,Daihatsu,Terios,Terios TX ADVENTURE 1.5L MT,285559,Bensin,150000000,Automatic,Indragiri Hulu,1496
2016,8,Daihatsu,Terios,Terios X AT EXTRA,12000,Diesel,150000000,Manual,Bekasi,1496
2014,10,Daihatsu,Terios,Terios TX ADVENTURE 1.5L MT,112000,Bensin,150000000,Manual,Jakarta Timur,1496
2022,2,Mitsubishi,Xpander, Xpander Ultimate CVT,10421,Bensin,150000000,Manual,Bandung,998
2022,2,Mitsubishi,Xpander, Xpander GLS CVT,10421,Bensin,150000000,Manual,Batam,998
2023,1,Mitsubishi,Xpander, Xpander Ultimate CVT,17528,Bensin,150000000,CVT,Denpasar,998
2022,2,Mitsubishi,Xpander, Xpander GLS CVT,20000,Bensin,150000000,CVT,Banyu Asin,998
2018,6,Mitsubishi,Xpander, Xpander Ultimate CVT,67000,Bensin,150000000,CVT,Surabaya,998
2022,2,Mitsubishi,Xpander, Xpander GLS CVT,19000,Bensin,150000000,Manual,Jembrana,998
2019,5,Toyota,Calya,Calya G AT,48000,Bensin,150000000,Manual,Surabaya,1197
2021,3,Toyota,Calya,Calya G AT,15001,Bensin,150000000,Manual,Bekasi,1197
2024,0,Toyota,Calya,Calya G MT,1285,Bensin,150000000,Manual,Jakarta Timur,1197
2023,1,Toyota,Calya,Calya G AT,9740,Bensin,150000000,Manual,Jakarta Timur,1197
2022,2,Toyota,Calya,Calya G AT,50000,Bensin,150000000,Manual,Banjarmasin,1197
2018,6,Toyota,Calya,Calya  G MT,123456,Bensin,150000000,Automatic,Buleleng,1197
2023,1,Toyota,Calya,Calya G MT,18596,Bensin,150000000,Manual,Palembang,1197
2020,4,Toyota,Calya,Calya G MT,58000,Bensin,150000000,Automatic,Indragiri Hulu,1197
2021,3,Toyota,Calya,Calya G AT,27000,Bensin,150000000,Manual,Jakarta Selatan,1197
2018,6,Toyota,Calya,Calya G MT,52369,Bensin,150000000,Manual,Indragiri Hulu,1197
2019,5,Toyota,Calya,Calya G AT,27000,Bensin,150000000,Automatic,Jakarta Selatan,1197
2020,4,Toyota,Calya,Calya G MT,41000,Bensin,150000000,Manual,Pontianak,1197
2021,3,Toyota,Calya,Calya G MT,45000,Bensin,150000000,Manual,Sigi,1197
2017,7,Toyota,Calya,Calya  G MT,70000,Bensin,150000000,Automatic,Badung,1197
2021,3,Toyota,Calya,Calya G MT,30000,Bensin,150000000,Manual,Dumai,1197
2021,3,Toyota,Calya,Calya G MT,39000,Bensin,150000000,Automatic,Palu,1197
2018,6,Honda,Brio,Brio  RS CVT,47382,Bensin,150000000,CVT,Jakarta Utara,1198
2018,6,Honda,Brio,Brio RS CVT,40000,Bensin,150000000,CVT,Jakarta Utara,1199
2020,4,Honda,Brio,Brio Satya E,1707,Bensin,150000000,CVT,Bekasi,1199
2019,5,Honda,Brio,Brio Satya E,9631,Bensin,150000000,CVT,Bekasi,1199
2020,4,Honda,Brio,Brio RS CVT,190000,Bensin,150000000,Manual,Banjar,1199
2019,5,Honda,Brio,Brio Satya E CVT,61000,Bensin,150000000,CVT,Surabaya,1199
2019,5,Honda,Brio,Brio Satya E CVT,60000,Bensin,150000000,Manual,Surabaya,1199
2018,6,Honda,Brio,Brio Satya E CVT,45000,Bensin,150000000,CVT,Tegal,1199
2021,3,Honda,Brio,Brio Satya E MT,75000,Bensin,150000000,CVT,Bojonegoro,1199
2020,4,Honda,Brio,Brio RS MT,50000,Bensin,150000000,CVT,Garut,1199
2018,6,Honda,Brio,Brio Satya E CVT,38000,Bensin,150000000,CVT,Bekasi,1199
2021,3,Honda,Brio,Brio Satya E,21880,Bensin,150000000,Manual,Jakarta Timur,1199
2020,4,Honda,Brio,Brio Satya E,9000,Bensin,150000000,Manual,Palembang,1199
2016,8,Honda,Brio,Brio Satya E CVT,80000,Bensin,150000000,CVT,Dumai,1199
2016,8,Honda,Brio,Brio Satya E,122000,Bensin,150000000,Manual,Palangka Raya,1199
2019,5,Honda,Brio,Brio Satya E,15000,Bensin,150000000,CVT,Kediri,1199
2016,8,Honda,Brio,Brio Satya E,78940,Bensin,150000000,Manual,Kendari,1199
2022,2,Honda,Brio,Brio Satya S MT,19000,Bensin,150000000,Manual,Bandung,1199
2019,5,Honda,Brio,Brio E 1.3L MT,35000,Bensin,150000000,Automatic,Tulungagung,1199
2018,6,Honda,Brio,Brio i-VTEC E 1.2L AT,20000,Bensin,150000000,Automatic,Surabaya,1199
2016,8,Honda,Brio,Brio RS 1.2L AT,49000,Bensin,150000000,Automatic,Surabaya,1199
2021,3,Honda,Brio,Brio RS 1.2L AT,20000,Bensin,150000000,Automatic,Surabaya,1199
2018,6,Honda,Brio,Brio i-VTEC E 1.2L AT,20000,Bensin,150000000,Automatic,Surabaya,1199
2019,5,Honda,Brio,Brio E 1.3L MT,123456,Bensin,150000000,Automatic,Palu,1199
2022,2,Daihatsu,Sigra,Sigra 1.2 R AT,53000,Bensin,150000000,Manual,Surabaya,1197
2019,5,Daihatsu,Sigra,Sigra 1.2 X DLX MT,300000,Bensin,150000000,Manual,Palu,1197
2023,1,Daihatsu,Sigra,Sigra  1.0 D,45000,Bensin,150000000,Manual,Kupang,1197
2016,8,Honda,Brio,Brio Satya E CVT,90000,Bensin,150800000,Manual,Denpasar,1199
2018,6,Suzuki,Ertiga,Ertiga GL MT,39123,Bensin,151000000,Manual,Semarang,1462
2017,7,Suzuki,Ertiga,Ertiga GL MT,76000,Bensin,151000000,Manual,Klaten,1400
2015,9,Suzuki,Ertiga,Ertiga 1.4 GL MT SPORTY,85000,Bensin,151000000,Manual,Lombok Tengah,1462
2018,6,Toyota,Yaris,Yaris E Grade MT,74374,Bensin,151000000,Automatic,Bekasi,1496
2018,6,Toyota,Avanza,Avanza  1.3 G MT,75000,Bensin,151000000,Manual,Bekasi,1329
2018,6,Toyota,Avanza,Avanza  1.3 G MT,75000,Bensin,151000000,CVT,Bekasi,1329
2018,6,Toyota,Avanza,Avanza  1.3 G MT,101000,Bensin,151000000,Automatic,Jakarta Timur,1329
2018,6,Toyota,Avanza,Avanza  1.3 G MT,101000,Bensin,151000000,Manual,Jakarta Timur,1329
2017,7,Toyota,Avanza,Avanza 1.3G AT,82000,Bensin,151000000,Manual,Jakarta Timur,1329
2017,7,Toyota,Avanza,Avanza 1.3G AT,82000,Bensin,151000000,Automatic,Jakarta Timur,1329
2017,7,Toyota,Avanza,Avanza 1.3G MT,100874,Bensin,151000000,Manual,Jakarta Pusat,1329
2017,7,Toyota,Avanza,Avanza 1.3G MT,100874,Bensin,151000000,Automatic,Jakarta Pusat,1329
2021,3,Toyota,Innova,Innova REBORN 2.4 Q AT DIESEL,32858,Diesel,151000000,Manual,Jakarta Selatan,1998
2019,5,Toyota,Innova,Innova REBORN 2.4 Q AT DIESEL VENTURER,35208,Diesel,151000000,Manual,Majalengka,1998
2021,3,Toyota,Innova,Innova 2.4 Q MT DIESEL VENTURER BASIC,27000,Diesel,151000000,Automatic,Banyuwangi,1998
2023,1,Honda,Jazz,JazzS CVT,17000,Bensin,151000000,CVT,Surakarta,1497
2016,8,Honda,Mobilio,Mobilio E 1.5L AT,30966,Bensin,151000000,Manual,Surabaya,1496
2022,2,Toyota,Agya,Agya.2L GR Sport MT,20000,Bensin,151000000,Manual,Sidoarjo,1198
2018,6,Honda,Brio,Brio  RS CVT,25606,Bensin,151000000,Manual,Bekasi,1198
2017,7,Honda,Brio,Brio  RS CVT,53716,Bensin,151000000,CVT,Bekasi,1198
2018,6,Honda,Brio,Brio RS,74086,Bensin,151000000,Manual,Bekasi,1199
2018,6,Honda,Brio,Brio Satya E CVT,36000,Bensin,151000000,CVT,Jakarta Barat,1199
2019,5,Honda,Brio,Brio Satya E,26000,Bensin,151000000,Manual,Tangerang,1199
2019,5,Daihatsu,Sigra,Sigra 1.2 R AT,33280,Bensin,151000000,Manual,Cirebon,1197
2023,1,Toyota,Calya,Calya G AT,10,Bensin,151700000,Manual,Jakarta Utara,1197
2016,8,Daihatsu,Xenia,Xenia 1.3 X MT,70000,Bensin,151800000,Manual,Jember,1329
2018,6,Suzuki,Ertiga,Ertiga GL AT,85000,Bensin,152000000,Automatic,Depok,1462
2016,8,Suzuki,Ertiga,Ertiga GL AT,97300,Bensin,152000000,Automatic,Surabaya,1400
2017,7,Suzuki,Ertiga,Ertiga GX AT,60000,Bensin,152000000,Automatic,Surabaya,1400
2016,8,Suzuki,Ertiga,Ertiga  ZDI SHVS Diesel,108000,Diesel,152000000,Manual,Surabaya,1300
2017,7,Suzuki,Ertiga,Ertiga GL 1.4L AT,74000,Bensin,152000000,Automatic,Surabaya,1462
2014,10,Toyota,Yaris,Yaris G MT 3 AB,80000,Bensin,152000000,Manual,Klaten,1496
2005,19,Toyota,Fortuner,Fortuner 2.7 TRD AT,90000,Bensin,152000000,Automatic,Tangerang Selatan,2694
2005,19,Toyota,Fortuner,Fortuner 2.7 TRD AT,90000,Bensin,152000000,Manual,Tangerang Selatan,2694
2016,8,Toyota,Yaris,Yaris  G MT,99000,Bensin,152000000,Automatic,Jakarta Timur,1497
2013,11,Toyota,Yaris,Yaris S TRD Sportivo 1.5L AT,82000,Bensin,152000000,Automatic,Malang,1497
2018,6,Toyota,Avanza,Avanza 1.3G MT,65594,Bensin,152000000,Automatic,Bekasi,1329
2017,7,Toyota,Avanza,Avanza 1.3G AT,76410,Bensin,152000000,Manual,Bekasi,1329
2018,6,Toyota,Avanza,Avanza 1.3G MT,65594,Bensin,152000000,Automatic,Bekasi,1329
2017,7,Toyota,Avanza,Avanza 1.3G AT,76410,Bensin,152000000,Manual,Bekasi,1329
2016,8,Toyota,Avanza,Avanza 1.5G MT,40000,Bensin,152000000,Manual,Surabaya,1496
2016,8,Toyota,Avanza,Avanza 1.5G MT,40000,Bensin,152000000,CVT,Surabaya,1496
2016,8,Toyota,Avanza,Avanza 1.5G MT,40000,Bensin,152000000,CVT,Surabaya,1496
2016,8,Toyota,Avanza,Avanza 1.5G MT,40000,Bensin,152000000,Manual,Surabaya,1496
2017,7,Toyota,Avanza,Avanza VVT-I G 1.3L AT,85000,Bensin,152000000,Automatic,Surabaya,1329
2017,7,Toyota,Avanza,Avanza VVT-I G 1.3L AT,85000,Bensin,152000000,Manual,Surabaya,1329
2017,7,Toyota,Avanza,Avanza  E 1.3 MT,123456,Bensin,152000000,Automatic,Malang,1329
2017,7,Toyota,Avanza,Avanza  E 1.3 MT,123456,Bensin,152000000,Manual,Malang,1329
2019,5,Toyota,Innova,Innova REBORN 2.4 G AT DIESEL TRD,20100,Diesel,152000000,Manual,Jember,1998
2012,12,Toyota,Innova,Innova E MT BENSIN,212000,Bensin,152000000,Automatic,Malang,1998
2021,3,Toyota,Innova,Innova REBORN 2.4 G MT DIESEL,22825,Diesel,152000000,Automatic,Banjarmasin,1998
2020,4,Toyota,Innova,Innova 2.4 Q MT DIESEL VENTURER BASIC,23000,Diesel,152000000,Manual,Palembang,1998
2021,3,Toyota,Innova,Innova REBORN 2.4 G MT DIESEL,51996,Diesel,152000000,Automatic,Medan,1998
2012,12,Toyota,Innova,Innova 2.5 G MT DIESEL,67000,Diesel,152000000,Automatic,Jakarta Selatan,1998
2010,14,Toyota,Innova,Innova 2.0 V MT,100000,Bensin,152000000,Automatic,Jakarta Selatan,1998
2012,12,Honda,Jazz,JazzS CVT,99999,Bensin,152000000,Automatic,Pontianak,1497
2011,13,Honda,CR-V,CR-V  2.0L 4X2 AT,72000,Bensin,152000000,CVT,Bandung,1498
2022,2,Honda,HRV,HRV 1.5L Turbo RS,2258,Bensin,152000000,CVT,Balikpapan,1498
2016,8,Honda,Mobilio,Mobilio  RS  MT,60000,Bensin,152000000,Manual,Sukabumi,1496
2023,1,Honda,Mobilio,Mobilio  RS AT,102137,Bensin,152000000,Manual,Tangerang,1496
2014,10,Honda,Mobilio,Mobilio  1.5 RS MT LIMITED EDITION,89000,Bensin,152000000,Automatic,Surabaya,1496
2016,8,Honda,Mobilio,Mobilio E 1.5L AT,86920,Bensin,152000000,Automatic,Jakarta Pusat,1496
2013,11,Daihatsu,Xenia,Xenia  1.3 R MT SPORTY,55000,Bensin,152000000,Manual,Palembang,1329
2016,8,Daihatsu,Xenia,Xenia  1.3 R AT SPORTY,65000,Bensin,152000000,Manual,Batam,1329
2022,2,Toyota,Agya,Agya.2L GR Sport AT,1753,Bensin,152000000,Automatic,Bekasi,1197
2021,3,Toyota,Agya,Agya.2L GR Sport AT,18000,Bensin,152000000,Automatic,Bandung,1197
2021,3,Toyota,Agya,Agya.2L GR Sport CVT,20000,Bensin,152000000,CVT,Surabaya,1198
2020,4,Toyota,Agya,Agya.2L G MT,50000,Bensin,152000000,CVT,Madiun,1198
2021,3,Toyota,Rush,Rush.5L TRD AT,20000,Diesel,152000000,Manual,Medan,1496
2015,9,Toyota,Rush,Rush TRD SPORTIVO 1.5L MT,113000,Bensin,152000000,Automatic,Jakarta Selatan,1496
1970,54,Daihatsu,Terios,Terios X MT EXTRA,81000,Diesel,152000000,Automatic,Malang,1496
2016,8,Daihatsu,Terios,Terios  ALL NEW R AT DELUXE,70000,Bensin,152000000,Manual,Bekasi,1496
2013,11,Daihatsu,Terios,Terios  TX AT ADVENT,150000,Bensin,152000000,Automatic,Cirebon,1496
2018,6,Honda,Brio,Brio  Satya E CVT,16210,Bensin,152000000,Automatic,Bekasi,1198
2019,5,Honda,Brio,Brio Satya E CVT,51000,Bensin,152000000,CVT,Sleman,1199
2019,5,Honda,Brio,Brio Satya E,11000,Bensin,152000000,CVT,Bekasi,1199
2019,5,Daihatsu,Sigra,Sigra 1.2 R MT,85000,Bensin,152000000,Manual,Tasikmalaya,1197
2019,5,Daihatsu,Terios,Terios X EXTRA 1.5L MT,37000,Bensin,152440000,Automatic,Tangerang,1496
2011,13,Toyota,Innova,Innova 2.5 E MT DIESEL,67000,Diesel,152500000,Automatic,Depok,1998
2013,11,Honda,Jazz,JazzT,115000,Bensin,152500000,Automatic,Gresik,1497
